Theta(deg),Phi(deg),Freq(kT),mstar(me),Curv(kTA2),Type(+e-h),NumOrbCopy
  0.000000, 61.561338,  3.770905E+00,  8.960200E-01, -7.900045E+01, 1.000,   53
  0.000000, 61.895911,  4.217092E-02,  6.791076E-01,  1.097316E+02,-1.000,  142
  0.000000, 61.895911,  4.222277E-02,  6.767292E-01,  1.015616E+02,-1.000,  215
  0.000000, 61.895911,  5.269864E-02,  8.021058E-01,  3.223865E+02,-1.000,   55
  0.000000, 61.895911,  5.315262E-02,  8.281177E-01,  3.378307E+02,-1.000,   36
  0.000000, 61.895911,  5.665204E-02,  1.020864E+00,  1.167641E+02,-1.000,   59
  0.000000, 61.895911,  5.669748E-02,  1.001947E+00,  1.210590E+02,-1.000,   59
  0.000000, 61.895911,  1.165990E-01,  1.370088E+00,  5.156053E+01,-1.000,   90
  0.000000, 61.895911,  1.172280E-01,  1.360660E+00,  4.843679E+01,-1.000,   90
  0.000000, 61.895911,  3.140140E-01,  1.464592E+00, -6.588976E+01,-1.000,   32
  0.000000, 61.895911,  3.141307E-01,  1.474127E+00, -6.615693E+01,-1.000,   37
  0.000000, 61.895911,  7.033799E-01,  2.807484E+00,  1.033476E+03,-1.000,   40
  0.000000, 61.895911,  7.040385E-01,  2.798552E+00,  1.079914E+03,-1.000,   51
  0.000000, 61.895911,  7.287310E-01,  3.086776E+00, -4.245347E+02,-1.000,    4
  0.000000, 61.895911,  7.295040E-01,  3.087853E+00, -4.336041E+02,-1.000,    1
  0.000000, 61.895911,  7.338070E-01,  2.913661E+00, -1.480872E+02,-1.000,   68
  0.000000, 61.895911,  7.338530E-01,  2.921046E+00, -1.511932E+02,-1.000,   70
  0.000000, 61.895911,  7.770776E-01,  3.529390E+00, -1.587709E+03,-1.000,   12
  0.000000, 61.895911,  7.790508E-01,  3.534168E+00, -1.613226E+03,-1.000,   19
  0.000000, 61.895911,  9.349214E-01,  3.579621E+00,  9.187927E+02,-1.000,   55
  0.000000, 61.895911,  9.435972E-01,  3.502290E+00,  5.190368E+02,-1.000,   91
  0.000000, 61.895911,  9.514180E-01,  3.460063E+00,  5.229429E+01,-1.000,   91
  0.000000, 61.895911,  9.534260E-01,  3.467413E+00, -1.675837E+02,-1.000,   19
  0.000000, 61.895911,  9.954492E-01,  4.558604E+00, -1.096703E+03,-1.000,   72
  0.000000, 61.895911,  9.964051E-01,  4.561388E+00, -1.079420E+03,-1.000,   57
  0.000000, 61.895911,  1.005742E+00,  4.311961E+00, -1.100701E+02,-1.000,   76
  0.000000, 61.895911,  1.005905E+00,  4.320307E+00, -1.112130E+02,-1.000,   54
  0.000000, 61.895911,  3.108410E+00,  8.047843E-01,  1.914606E+02, 1.000,   60
  0.000000, 61.895911,  3.809933E+00,  9.004487E-01, -8.014109E+01, 1.000,   53
  0.000000, 62.230483,  4.231343E-02,  6.910874E-01,  1.065737E+02,-1.000,  147
  0.000000, 62.230483,  4.239421E-02,  6.815402E-01,  1.040858E+02,-1.000,  223
  0.000000, 62.230483,  5.334265E-02,  8.107381E-01,  3.237891E+02,-1.000,   50
  0.000000, 62.230483,  5.356368E-02,  8.194300E-01,  3.399653E+02,-1.000,   32
  0.000000, 62.230483,  5.727062E-02,  1.023803E+00,  1.243544E+02,-1.000,   60
  0.000000, 62.230483,  5.730756E-02,  1.040984E+00,  1.129339E+02,-1.000,   54
  0.000000, 62.230483,  1.171119E-01,  1.369712E+00,  5.182815E+01,-1.000,   90
  0.000000, 62.230483,  1.176850E-01,  1.366332E+00,  5.047984E+01,-1.000,   90
  0.000000, 62.230483,  3.170022E-01,  1.483072E+00, -6.428353E+01,-1.000,   34
  0.000000, 62.230483,  3.171429E-01,  1.495235E+00, -6.479318E+01,-1.000,   36
  0.000000, 62.230483,  7.182310E-01,  2.807616E+00,  1.137405E+03,-1.000,   46
  0.000000, 62.230483,  7.192975E-01,  2.810504E+00,  1.130916E+03,-1.000,   55
  0.000000, 62.230483,  7.461888E-01,  2.915937E+00, -1.533491E+02,-1.000,   66
  0.000000, 62.230483,  7.463302E-01,  2.912803E+00, -1.575053E+02,-1.000,   68
  0.000000, 62.230483,  7.988050E-01,  3.410848E+00, -1.415017E+03,-1.000,   25
  0.000000, 62.230483,  7.988788E-01,  3.407085E+00, -1.400933E+03,-1.000,   37
  0.000000, 62.230483,  9.349405E-01,  3.671323E+00,  8.942087E+02,-1.000,   72
  0.000000, 62.230483,  9.357732E-01,  3.668058E+00,  8.948794E+02,-1.000,   60
  0.000000, 62.230483,  9.687293E-01,  3.616416E+00,  3.048890E+02,-1.000,    4
  0.000000, 62.230483,  9.689840E-01,  3.491069E+00, -1.546462E+02,-1.000,   44
  0.000000, 62.230483,  9.810887E-01,  4.319195E+00, -1.807820E+03,-1.000,   88
  0.000000, 62.230483,  9.864535E-01,  4.743297E+00, -2.504046E+03,-1.000,   72
  0.000000, 62.230483,  1.014084E+00,  4.480120E+00, -6.338641E+01,-1.000,   70
  0.000000, 62.230483,  1.014260E+00,  4.484232E+00, -6.861131E+01,-1.000,   54
  0.000000, 62.230483,  1.017421E+00,  4.025885E+00, -4.234534E+02,-1.000,    8
  0.000000, 62.230483,  1.018077E+00,  3.990476E+00, -5.804190E+02,-1.000,    7
  0.000000, 62.230483,  3.135614E+00,  8.268604E-01,  2.276497E+02, 1.000,   60
  0.000000, 62.230483,  3.849329E+00,  9.047434E-01, -8.133072E+01, 1.000,   54
  0.000000, 62.565056,  4.238764E-02,  6.770253E-01,  1.166462E+02,-1.000,  151
  0.000000, 62.565056,  4.254809E-02,  6.753482E-01,  1.058288E+02,-1.000,  242
  0.000000, 62.565056,  5.383295E-02,  8.027176E-01,  3.252317E+02,-1.000,   43
  0.000000, 62.565056,  5.388018E-02,  8.076611E-01,  3.360584E+02,-1.000,   44
  0.000000, 62.565056,  5.793518E-02,  1.030265E+00,  1.200596E+02,-1.000,   50
  0.000000, 62.565056,  5.800978E-02,  1.025502E+00,  1.062520E+02,-1.000,   67
  0.000000, 62.565056,  1.177995E-01,  1.364816E+00,  5.059739E+01,-1.000,   90
  0.000000, 62.565056,  1.182433E-01,  1.367265E+00,  5.193987E+01,-1.000,   90
  0.000000, 62.565056,  3.200808E-01,  1.501773E+00, -6.296188E+01,-1.000,   34
  0.000000, 62.565056,  3.202575E-01,  1.510813E+00, -6.414185E+01,-1.000,   38
  0.000000, 62.565056,  7.332724E-01,  2.826898E+00,  1.169579E+03,-1.000,   49
  0.000000, 62.565056,  7.343258E-01,  2.818236E+00,  1.159965E+03,-1.000,   50
  0.000000, 62.565056,  7.585955E-01,  2.948327E+00, -1.875092E+02,-1.000,   66
  0.000000, 62.565056,  7.587755E-01,  2.920950E+00, -1.690521E+02,-1.000,   68
  0.000000, 62.565056,  8.156768E-01,  3.396763E+00, -1.141707E+03,-1.000,   43
  0.000000, 62.565056,  8.161072E-01,  3.385771E+00, -1.119698E+03,-1.000,   38
  0.000000, 62.565056,  9.128860E-01,  3.950854E+00,  8.056309E+02,-1.000,    3
  0.000000, 62.565056,  9.465546E-01,  4.376992E+00, -1.896854E+03,-1.000,  137
  0.000000, 62.565056,  9.529170E-01,  4.360445E+00, -1.834018E+03,-1.000,  118
  0.000000, 62.565056,  9.867216E-01,  4.884770E+00, -1.750441E+03,-1.000,    7
  0.000000, 62.565056,  1.048924E+00,  4.043155E+00,  2.437102E+02,-1.000,   35
  0.000000, 62.565056,  1.049068E+00,  3.952795E+00,  4.253301E+01,-1.000,   36
  0.000000, 62.565056,  3.164905E+00,  8.525143E-01,  2.729841E+02, 1.000,   58
  0.000000, 62.565056,  3.888990E+00,  9.092519E-01, -8.269781E+01, 1.000,   54
  0.000000, 62.899628,  4.258927E-02,  6.753446E-01,  1.119430E+02,-1.000,  217
  0.000000, 62.899628,  4.259548E-02,  6.694104E-01,  1.192879E+02,-1.000,  166
  0.000000, 62.899628,  5.433839E-02,  8.063402E-01,  3.227179E+02,-1.000,   33
  0.000000, 62.899628,  5.436281E-02,  8.004665E-01,  3.206343E+02,-1.000,   56
  0.000000, 62.899628,  5.863356E-02,  1.050602E+00,  1.168190E+02,-1.000,   58
  0.000000, 62.899628,  5.864766E-02,  1.069172E+00,  1.110338E+02,-1.000,   46
  0.000000, 62.899628,  1.185783E-01,  1.359541E+00,  4.908689E+01,-1.000,   88
  0.000000, 62.899628,  1.189818E-01,  1.369793E+00,  5.221938E+01,-1.000,   88
  0.000000, 62.899628,  3.232613E-01,  1.532746E+00, -6.177462E+01,-1.000,   41
  0.000000, 62.899628,  3.234336E-01,  1.532981E+00, -6.258896E+01,-1.000,   39
  0.000000, 62.899628,  7.486547E-01,  2.833614E+00,  1.187961E+03,-1.000,   40
  0.000000, 62.899628,  7.490855E-01,  2.839679E+00,  1.182159E+03,-1.000,   58
  0.000000, 62.899628,  7.709709E-01,  2.936786E+00, -1.806529E+02,-1.000,   64
  0.000000, 62.899628,  7.712081E-01,  2.921739E+00, -1.731198E+02,-1.000,   68
  0.000000, 62.899628,  8.322365E-01,  3.386336E+00, -1.116272E+03,-1.000,   46
  0.000000, 62.899628,  8.323378E-01,  3.385846E+00, -1.116774E+03,-1.000,   35
  0.000000, 62.899628,  9.411333E-01,  4.604661E+00, -2.087275E+03,-1.000,   78
  0.000000, 62.899628,  9.439109E-01,  4.551043E+00, -2.105879E+03,-1.000,   80
  0.000000, 62.899628,  1.073443E+00,  4.041911E+00,  6.566955E+02,-1.000,   17
  0.000000, 62.899628,  1.077675E+00,  3.959617E+00,  1.569977E+02,-1.000,   60
  0.000000, 62.899628,  1.081364E+00,  3.887711E+00, -2.796893E+02,-1.000,   14
  0.000000, 62.899628,  1.134860E+00,  5.150599E+00, -1.014232E+03,-1.000,   15
  0.000000, 62.899628,  1.136186E+00,  5.493269E+00, -1.000264E+03,-1.000,    7
  0.000000, 62.899628,  3.196644E+00,  8.825551E-01,  3.292723E+02, 1.000,   57
  0.000000, 62.899628,  3.928949E+00,  9.135608E-01, -8.434333E+01, 1.000,   54
  0.000000, 63.234201,  4.280413E-02,  6.790672E-01,  1.207806E+02,-1.000,  176
  0.000000, 63.234201,  4.284851E-02,  6.877531E-01,  1.091133E+02,-1.000,  241
  0.000000, 63.234201,  5.488150E-02,  8.102061E-01,  3.199320E+02,-1.000,   40
  0.000000, 63.234201,  5.489500E-02,  7.995937E-01,  3.157283E+02,-1.000,   58
  0.000000, 63.234201,  5.927542E-02,  1.064381E+00,  1.204472E+02,-1.000,   45
  0.000000, 63.234201,  5.939703E-02,  1.071313E+00,  1.054165E+02,-1.000,   39
  0.000000, 63.234201,  1.194779E-01,  1.348838E+00,  4.717265E+01,-1.000,   86
  0.000000, 63.234201,  1.197946E-01,  1.370096E+00,  5.236470E+01,-1.000,   86
  0.000000, 63.234201,  3.265594E-01,  1.550878E+00, -6.216780E+01,-1.000,   31
  0.000000, 63.234201,  3.267620E-01,  1.564285E+00, -6.175888E+01,-1.000,   33
  0.000000, 63.234201,  5.178358E-01,  2.732728E+00,  5.113467E+03,-1.000,    1
  0.000000, 63.234201,  7.625249E-01,  3.599000E+00,  2.049446E+03,-1.000,    1
  0.000000, 63.234201,  7.640052E-01,  2.841993E+00,  1.202702E+03,-1.000,   46
  0.000000, 63.234201,  7.672842E-01,  2.847987E+00,  1.015590E+03,-1.000,   59
  0.000000, 63.234201,  7.834281E-01,  2.952430E+00, -1.949185E+02,-1.000,   64
  0.000000, 63.234201,  7.836212E-01,  2.983589E+00, -2.144898E+02,-1.000,   60
  0.000000, 63.234201,  8.486089E-01,  3.381773E+00, -1.030059E+03,-1.000,   44
  0.000000, 63.234201,  8.486730E-01,  3.381354E+00, -9.556204E+02,-1.000,   46
  0.000000, 63.234201,  9.032521E-01,  5.509228E+00, -6.700298E+03,-1.000,    1
  0.000000, 63.234201,  9.317086E-01,  4.882124E+00, -1.964263E+03,-1.000,   16
  0.000000, 63.234201,  9.332995E-01,  4.953332E+00, -2.111616E+03,-1.000,   19
  0.000000, 63.234201,  1.099108E+00,  4.022893E+00,  7.314860E+02,-1.000,    6
  0.000000, 63.234201,  1.105437E+00,  3.955100E+00,  2.389830E+02,-1.000,   31
  0.000000, 63.234201,  1.105789E+00,  3.921707E+00,  1.010317E+02,-1.000,   50
  0.000000, 63.234201,  1.158209E+00,  5.060816E+00, -1.085798E+03,-1.000,   26
  0.000000, 63.234201,  1.159491E+00,  5.069640E+00, -1.063937E+03,-1.000,   44
  0.000000, 63.234201,  1.164459E+00,  5.127093E+00, -9.530393E+02,-1.000,   14
  0.000000, 63.234201,  3.231185E+00,  9.178884E-01,  3.967283E+02, 1.000,   57
  0.000000, 63.234201,  3.969186E+00,  9.179224E-01, -8.625106E+01, 1.000,   54
  0.000000, 63.568773,  4.292501E-02,  6.787381E-01,  1.234080E+02,-1.000,  166
  0.000000, 63.568773,  4.313253E-02,  6.952583E-01,  1.098927E+02,-1.000,  261
  0.000000, 63.568773,  5.548856E-02,  8.128330E-01,  3.165746E+02,-1.000,   33
  0.000000, 63.568773,  5.560998E-02,  8.074847E-01,  3.225552E+02,-1.000,   71
  0.000000, 63.568773,  6.006007E-02,  1.077306E+00,  1.139539E+02,-1.000,   44
  0.000000, 63.568773,  6.015525E-02,  1.092765E+00,  1.032914E+02,-1.000,   29
  0.000000, 63.568773,  1.205128E-01,  1.341078E+00,  4.569662E+01,-1.000,   84
  0.000000, 63.568773,  1.207658E-01,  1.367337E+00,  5.116435E+01,-1.000,   84
  0.000000, 63.568773,  3.299013E-01,  1.596999E+00, -6.158720E+01,-1.000,   33
  0.000000, 63.568773,  3.300642E-01,  1.584534E+00, -6.023025E+01,-1.000,   29
  0.000000, 63.568773,  5.173689E-01,  2.733439E+00,  5.262422E+03,-1.000,    6
  0.000000, 63.568773,  5.177160E-01,  2.703868E+00,  5.240280E+03,-1.000,    1
  0.000000, 63.568773,  7.765294E-01,  3.644134E+00,  2.013142E+03,-1.000,    6
  0.000000, 63.568773,  7.773582E-01,  2.872119E+00,  1.245053E+03,-1.000,   11
  0.000000, 63.568773,  7.880596E-01,  2.901627E+00,  5.493159E+02,-1.000,   88
  0.000000, 63.568773,  7.901767E-01,  2.933565E+00,  3.230270E+02,-1.000,  103
  0.000000, 63.568773,  7.958130E-01,  3.068964E+00, -2.557649E+02,-1.000,   25
  0.000000, 63.568773,  8.651464E-01,  3.389033E+00, -9.833439E+02,-1.000,   45
  0.000000, 63.568773,  8.652080E-01,  3.379195E+00, -9.095844E+02,-1.000,   41
  0.000000, 63.568773,  9.155995E-01,  5.213339E+00, -6.842381E+03,-1.000,    6
  0.000000, 63.568773,  1.127197E+00,  4.025239E+00,  7.031549E+02,-1.000,    8
  0.000000, 63.568773,  1.129737E+00,  3.934216E+00, -6.737034E+01,-1.000,    4
  0.000000, 63.568773,  1.130324E+00,  4.059383E+00,  4.776404E+02,-1.000,    6
  0.000000, 63.568773,  1.131385E+00,  3.866411E+00, -3.594387E+02,-1.000,    8
  0.000000, 63.568773,  1.187319E+00,  5.057990E+00, -1.015617E+03,-1.000,   58
  0.000000, 63.568773,  1.187625E+00,  5.055399E+00, -1.010839E+03,-1.000,   43
  0.000000, 63.568773,  3.269418E+00,  9.606821E-01,  4.742828E+02, 1.000,   53
  0.000000, 63.568773,  4.009666E+00,  9.222441E-01, -8.800545E+01, 1.000,   54
  0.000000, 63.903346,  4.305495E-02,  6.785581E-01,  1.256370E+02,-1.000,  166
  0.000000, 63.903346,  4.316805E-02,  6.948389E-01,  1.113618E+02,-1.000,  226
  0.000000, 63.903346,  5.614891E-02,  8.184847E-01,  3.133744E+02,-1.000,   41
  0.000000, 63.903346,  5.619547E-02,  8.064767E-01,  3.141535E+02,-1.000,   60
  0.000000, 63.903346,  6.080001E-02,  1.108473E+00,  1.160357E+02,-1.000,   36
  0.000000, 63.903346,  6.096800E-02,  1.109792E+00,  9.926003E+01,-1.000,   29
  0.000000, 63.903346,  1.216095E-01,  1.330323E+00,  4.432497E+01,-1.000,   82
  0.000000, 63.903346,  1.218696E-01,  1.359377E+00,  4.981672E+01,-1.000,   84
  0.000000, 63.903346,  2.053975E-01,  1.109277E+00,  1.040937E+03,-1.000,    1
  0.000000, 63.903346,  3.333351E-01,  1.617823E+00, -6.048918E+01,-1.000,   25
  0.000000, 63.903346,  3.335099E-01,  1.623701E+00, -5.952737E+01,-1.000,   17
  0.000000, 63.903346,  5.172851E-01,  2.648561E+00,  5.404979E+03,-1.000,   13
  0.000000, 63.903346,  5.174016E-01,  2.614794E+00,  5.400167E+03,-1.000,    7
  0.000000, 63.903346,  7.894163E-01,  3.703263E+00,  1.993210E+03,-1.000,    5
  0.000000, 63.903346,  7.945105E-01,  2.894460E+00,  1.237455E+03,-1.000,   14
  0.000000, 63.903346,  7.969574E-01,  2.874923E+00,  1.193353E+03,-1.000,   42
  0.000000, 63.903346,  8.034968E-01,  3.056443E+00,  4.001697E+02,-1.000,  110
  0.000000, 63.903346,  8.079578E-01,  3.008952E+00, -2.142269E+02,-1.000,   64
  0.000000, 63.903346,  8.821057E-01,  3.385198E+00, -7.542251E+02,-1.000,   49
  0.000000, 63.903346,  8.822125E-01,  3.384484E+00, -6.669753E+02,-1.000,   49
  0.000000, 63.903346,  9.261047E-01,  5.270028E+00, -6.953141E+03,-1.000,    2
  0.000000, 63.903346,  9.276973E-01,  5.139400E+00, -6.982039E+03,-1.000,   13
  0.000000, 63.903346,  1.149722E+00,  4.035766E+00,  7.325575E+02,-1.000,    6
  0.000000, 63.903346,  1.150246E+00,  4.044280E+00,  5.058281E+02,-1.000,    5
  0.000000, 63.903346,  1.152694E+00,  4.142653E+00, -4.288897E+02,-1.000,    3
  0.000000, 63.903346,  1.153228E+00,  4.147015E+00, -4.269605E+02,-1.000,    3
  0.000000, 63.903346,  1.211405E+00,  5.014805E+00, -1.020146E+03,-1.000,   58
  0.000000, 63.903346,  1.211945E+00,  5.025598E+00, -1.003886E+03,-1.000,   43
  0.000000, 63.903346,  3.312073E+00,  1.011809E+00,  5.565069E+02, 1.000,   51
  0.000000, 63.903346,  4.050422E+00,  9.264822E-01, -8.958570E+01, 1.000,   54
  0.000000, 64.237918,  4.333962E-02,  6.869941E-01,  1.218623E+02,-1.000,  174
  0.000000, 64.237918,  4.334732E-02,  7.047457E-01,  1.066135E+02,-1.000,  227
  0.000000, 64.237918,  5.686597E-02,  8.239258E-01,  3.138099E+02,-1.000,   39
  0.000000, 64.237918,  5.686782E-02,  8.138027E-01,  3.085155E+02,-1.000,   60
  0.000000, 64.237918,  6.164453E-02,  1.116225E+00,  1.095415E+02,-1.000,   37
  0.000000, 64.237918,  6.168038E-02,  1.129373E+00,  1.023300E+02,-1.000,   26
  0.000000, 64.237918,  1.228306E-01,  1.324614E+00,  4.387181E+01,-1.000,   82
  0.000000, 64.237918,  1.230909E-01,  1.350115E+00,  4.866739E+01,-1.000,   84
  0.000000, 64.237918,  2.017766E-01,  1.146082E+00,  1.022198E+03,-1.000,    4
  0.000000, 64.237918,  3.367479E-01,  1.667396E+00, -5.796441E+01,-1.000,   11
  0.000000, 64.237918,  3.368398E-01,  1.658324E+00, -5.955269E+01,-1.000,   11
  0.000000, 64.237918,  5.178625E-01,  2.666884E+00,  5.539855E+03,-1.000,   17
  0.000000, 64.237918,  5.182739E-01,  2.650135E+00,  5.523757E+03,-1.000,   10
  0.000000, 64.237918,  8.024991E-01,  3.778233E+00,  1.971476E+03,-1.000,    3
  0.000000, 64.237918,  8.164419E-01,  3.079563E+00,  4.916764E+02,-1.000,  126
  0.000000, 64.237918,  8.165754E-01,  3.031622E+00,  4.259973E+02,-1.000,  112
  0.000000, 64.237918,  8.995442E-01,  3.399335E+00, -7.741129E+02,-1.000,   48
  0.000000, 64.237918,  8.996805E-01,  3.395700E+00, -7.545087E+02,-1.000,   49
  0.000000, 64.237918,  9.389017E-01,  5.090138E+00, -7.093034E+03,-1.000,    4
  0.000000, 64.237918,  9.406687E-01,  5.142664E+00, -7.128711E+03,-1.000,   15
  0.000000, 64.237918,  1.168523E+00,  4.058686E+00,  7.280224E+02,-1.000,    2
  0.000000, 64.237918,  1.168747E+00,  4.236489E+00, -4.068293E+02,-1.000,    2
  0.000000, 64.237918,  1.232902E+00,  5.033996E+00, -1.020900E+03,-1.000,   45
  0.000000, 64.237918,  1.233004E+00,  5.012028E+00, -1.028317E+03,-1.000,   60
  0.000000, 64.237918,  3.360359E+00,  1.071971E+00,  6.306607E+02, 1.000,   51
  0.000000, 64.237918,  4.091409E+00,  9.306003E-01, -9.065549E+01, 1.000,   51
  0.000000, 64.572491,  4.349991E-02,  6.996577E-01,  1.145156E+02,-1.000,  167
  0.000000, 64.572491,  4.353021E-02,  7.135602E-01,  1.065670E+02,-1.000,  213
  0.000000, 64.572491,  5.753807E-02,  8.292917E-01,  3.075188E+02,-1.000,   42
  0.000000, 64.572491,  5.761242E-02,  8.190432E-01,  3.074710E+02,-1.000,   58
  0.000000, 64.572491,  6.240949E-02,  1.162951E+00,  1.135498E+02,-1.000,   24
  0.000000, 64.572491,  6.250707E-02,  1.184778E+00,  9.993833E+01,-1.000,   17
  0.000000, 64.572491,  1.241488E-01,  1.315541E+00,  4.434036E+01,-1.000,   86
  0.000000, 64.572491,  1.244268E-01,  1.341952E+00,  4.793239E+01,-1.000,   87
  0.000000, 64.572491,  1.981080E-01,  1.175154E+00,  1.018013E+03,-1.000,    4
  0.000000, 64.572491,  3.405221E-01,  1.732840E+00, -6.207799E+01,-1.000,    2
  0.000000, 64.572491,  3.405731E-01,  1.707259E+00, -6.704979E+01,-1.000,    1
  0.000000, 64.572491,  5.182583E-01,  2.655255E+00,  5.692973E+03,-1.000,   26
  0.000000, 64.572491,  5.186551E-01,  2.641928E+00,  5.676982E+03,-1.000,   17
  0.000000, 64.572491,  8.180197E-01,  3.751774E+00,  1.922547E+03,-1.000,   20
  0.000000, 64.572491,  8.286240E-01,  3.152796E+00,  6.638690E+02,-1.000,   96
  0.000000, 64.572491,  8.308846E-01,  3.059849E+00,  4.409388E+02,-1.000,   72
  0.000000, 64.572491,  9.173395E-01,  3.417738E+00, -6.662500E+02,-1.000,   54
  0.000000, 64.572491,  9.175227E-01,  3.414409E+00, -6.579931E+02,-1.000,   54
  0.000000, 64.572491,  9.530375E-01,  5.189627E+00, -7.269530E+03,-1.000,   10
  0.000000, 64.572491,  9.540176E-01,  5.073083E+00, -7.281876E+03,-1.000,   23
  0.000000, 64.572491,  1.250813E+00,  5.024774E+00, -1.003731E+03,-1.000,   60
  0.000000, 64.572491,  1.250814E+00,  5.055253E+00, -9.721532E+02,-1.000,   45
  0.000000, 64.572491,  3.415390E+00,  1.141093E+00,  6.745075E+02, 1.000,   53
  0.000000, 64.572491,  4.132667E+00,  9.348689E-01, -9.144138E+01, 1.000,   51
  0.000000, 64.907063,  4.359550E-02,  7.037352E-01,  1.150787E+02,-1.000,  154
  0.000000, 64.907063,  4.366915E-02,  7.306964E-01,  1.023031E+02,-1.000,  199
  0.000000, 64.907063,  5.839653E-02,  8.389699E-01,  3.173027E+02,-1.000,   42
  0.000000, 64.907063,  5.846155E-02,  8.222138E-01,  3.142841E+02,-1.000,   55
  0.000000, 64.907063,  6.331609E-02,  1.138069E+00,  1.045952E+02,-1.000,   28
  0.000000, 64.907063,  6.338057E-02,  1.152171E+00,  9.456378E+01,-1.000,   18
  0.000000, 64.907063,  1.255809E-01,  1.311599E+00,  4.531577E+01,-1.000,   88
  0.000000, 64.907063,  1.258792E-01,  1.335366E+00,  4.761246E+01,-1.000,   88
  0.000000, 64.907063,  1.921063E-01,  1.109447E+00,  1.074266E+03,-1.000,    2
  0.000000, 64.907063,  1.934631E-01,  1.115307E+00,  1.042402E+03,-1.000,    4
  0.000000, 64.907063,  5.195113E-01,  2.625042E+00,  5.825932E+03,-1.000,   22
  0.000000, 64.907063,  5.198582E-01,  2.702353E+00,  5.822887E+03,-1.000,   38
  0.000000, 64.907063,  8.292196E-01,  3.769652E+00,  1.944474E+03,-1.000,   13
  0.000000, 64.907063,  8.351352E-01,  3.607019E+00,  1.532775E+03,-1.000,   24
  0.000000, 64.907063,  8.362899E-01,  3.479425E+00,  1.213685E+03,-1.000,   35
  0.000000, 64.907063,  8.422657E-01,  3.002904E+00,  1.216036E+03,-1.000,    2
  0.000000, 64.907063,  9.355359E-01,  3.431651E+00, -3.684629E+02,-1.000,   56
  0.000000, 64.907063,  9.356905E-01,  3.431993E+00, -3.251775E+02,-1.000,   56
  0.000000, 64.907063,  9.659928E-01,  5.076320E+00, -7.417042E+03,-1.000,   13
  0.000000, 64.907063,  9.671795E-01,  5.103086E+00, -7.429609E+03,-1.000,   31
  0.000000, 64.907063,  1.265072E+00,  5.074259E+00, -9.470906E+02,-1.000,   47
  0.000000, 64.907063,  1.265081E+00,  5.070888E+00, -9.332810E+02,-1.000,   61
  0.000000, 64.907063,  3.477681E+00,  1.217571E+00,  6.665031E+02, 1.000,   48
  0.000000, 64.907063,  3.481949E+00,  1.212421E+00,  6.133385E+02, 1.000,    6
  0.000000, 64.907063,  4.174157E+00,  9.391582E-01, -9.201747E+01, 1.000,   51
  0.000000, 65.241636,  4.375118E-02,  7.104232E-01,  1.093101E+02,-1.000,  148
  0.000000, 65.241636,  4.376152E-02,  7.246007E-01,  9.902909E+01,-1.000,  177
  0.000000, 65.241636,  5.918480E-02,  8.333334E-01,  3.011217E+02,-1.000,   47
  0.000000, 65.241636,  5.919908E-02,  8.495951E-01,  3.075624E+02,-1.000,   49
  0.000000, 65.241636,  6.421123E-02,  1.184859E+00,  1.026762E+02,-1.000,   19
  0.000000, 65.241636,  6.421860E-02,  1.190765E+00,  9.242843E+01,-1.000,    8
  0.000000, 65.241636,  1.271478E-01,  1.310421E+00,  4.654585E+01,-1.000,   88
  0.000000, 65.241636,  1.274383E-01,  1.330506E+00,  4.776129E+01,-1.000,   88
  0.000000, 65.241636,  1.882656E-01,  1.106299E+00,  1.084526E+03,-1.000,    4
  0.000000, 65.241636,  1.894031E-01,  1.123476E+00,  1.060691E+03,-1.000,   16
  0.000000, 65.241636,  5.209888E-01,  2.715436E+00,  5.971258E+03,-1.000,   40
  0.000000, 65.241636,  5.213720E-01,  2.677711E+00,  5.952212E+03,-1.000,   30
  0.000000, 65.241636,  8.427593E-01,  3.806631E+00,  1.921177E+03,-1.000,   24
  0.000000, 65.241636,  8.440580E-01,  3.812915E+00,  2.103066E+03,-1.000,   29
  0.000000, 65.241636,  9.539435E-01,  3.455105E+00, -1.247790E+02,-1.000,   56
  0.000000, 65.241636,  9.540624E-01,  3.459443E+00, -1.041396E+02,-1.000,   56
  0.000000, 65.241636,  9.788901E-01,  5.126635E+00, -7.561989E+03,-1.000,   20
  0.000000, 65.241636,  9.806577E-01,  5.092360E+00, -7.584911E+03,-1.000,   35
  0.000000, 65.241636,  1.276148E+00,  5.071889E+00, -8.051735E+02,-1.000,   62
  0.000000, 65.241636,  1.276534E+00,  5.090817E+00, -7.420899E+02,-1.000,   47
  0.000000, 65.241636,  3.549853E+00,  1.292320E+00,  5.612522E+02, 1.000,   44
  0.000000, 65.241636,  3.551989E+00,  1.283422E+00,  5.399557E+02, 1.000,   10
  0.000000, 65.241636,  4.215820E+00,  9.433956E-01, -9.239211E+01, 1.000,   49
  0.000000, 65.576208,  4.348789E-02,  7.478680E-01,  8.973988E+01,-1.000,  125
  0.000000, 65.576208,  4.378761E-02,  7.275069E-01,  9.254247E+01,-1.000,  112
  0.000000, 65.576208,  5.999485E-02,  8.601722E-01,  2.934314E+02,-1.000,   43
  0.000000, 65.576208,  6.002386E-02,  8.456023E-01,  2.876258E+02,-1.000,   44
  0.000000, 65.576208,  6.502017E-02,  1.249567E+00,  1.154273E+02,-1.000,    8
